Supplementary Data 2D. Differential gene expression in CD8A+ T cells at 12  vs 24 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
AJM1,7.20827862692272e-09,-0.104423912,0.039,0.081,0.000121106
MEPCE,7.22828470462135e-09,-0.051293229,0.036,0.07,0.000121442
TRRAP,7.29272846426143e-09,0.037635534,0.057,0.076,0.000122525
SCAPER,7.33145719622737e-09,-0.056460681,0.065,0.109,0.000123176
TYW3,7.35827916325724e-09,-0.124248476,0.037,0.086,0.000123626
TM4SF19,7.36832968561551e-09,-0.01076405,0.047,0.076,0.000123795
AL135925.1,7.36857352586578e-09,-0.147841267,0.025,0.077,0.000123799
MTRES1,7.43931569427573e-09,-0.078059918,0.024,0.059,0.000124988
CCDC28B,7.45804958597358e-09,-0.010967333,0.038,0.059,0.000125303
BCL10,7.5082637672814e-09,0.015998814,0.077,0.109,0.000126146
TUT1,7.5299147614922e-09,-0.084939799,0.017,0.051,0.00012651
PPP4R1,7.63497217211835e-09,-0.00308541,0.047,0.077,0.000128275
MYL12B,7.81159565033517e-09,-0.313582443,0.647,0.839,0.000131243
ITPKB,7.82182229729817e-09,-0.103718915,0.052,0.105,0.000131414
AL450998.2,7.8250911710755e-09,0.016052028,0.042,0.063,0.000131469
CRIPT,7.87144716955155e-09,-0.097837586,0.031,0.076,0.000132248
CCDC85C,7.9179396250563e-09,0.03687362,0.045,0.059,0.000133029
SNX25,8.02734219899614e-09,-0.101012032,0.029,0.069,0.000134867
SBNO2,8.05523139901334e-09,-0.05981561,0.032,0.069,0.000135336
ZDHHC8,8.13644734521786e-09,-0.125887624,0.02,0.064,0.0001367
MGAT5,8.14904404052173e-09,0.007701133,0.044,0.064,0.000136912
EDC4,8.31991122509387e-09,-0.068276709,0.052,0.096,0.000139783
USP46,8.32055316673343e-09,0.000707771,0.043,0.062,0.000139794
ZNF766,8.33921862231714e-09,-0.026573858,0.034,0.061,0.000140107
SIPA1L1,8.36182881964555e-09,-0.081874415,0.032,0.069,0.000140487
GTPBP8,8.37970258040437e-09,-0.034812753,0.048,0.084,0.000140787
TSPAN3,8.39749048892791e-09,-0.049840965,0.048,0.084,0.000141086
PAFAH1B2,8.44557921419169e-09,0.010469207,0.047,0.073,0.000141894
MFAP1,8.52631054365475e-09,-0.106121271,0.032,0.076,0.000143251
CLPX,8.61626763822163e-09,-0.037574051,0.08,0.121,0.000144762
B4GALT4,8.66786094681891e-09,-0.084562785,0.027,0.062,0.000145629
ECI1,8.73779493463804e-09,-0.124222514,0.056,0.114,0.000146804
NDUFAF2,8.75326444504085e-09,0.094661318,0.071,0.075,0.000147064
BRPF1,8.79181410805278e-09,-0.110830946,0.03,0.076,0.000147711
ANKIB1,8.80785456146e-09,-0.089681169,0.043,0.09,0.000147981
CISH,8.9974450634997e-09,-0.117567782,0.057,0.112,0.000151166
ANAPC7,9.00178297963347e-09,-0.073986651,0.033,0.071,0.000151239
ZMAT3,9.09337804071771e-09,-0.036380814,0.064,0.109,0.000152778
NFKBIZ,9.27865153505998e-09,0.103556522,0.115,0.127,0.000155891
SLC35E1,9.29549249995369e-09,-0.07151895,0.027,0.064,0.000156174
RPL10A,9.29856081611013e-09,0.360985304,0.963,0.964,0.000156225
KDM5B,9.30026432818077e-09,0.062242801,0.048,0.054,0.000156254
ABHD18,9.30852958343066e-09,-0.02249124,0.046,0.074,0.000156393
ATF7,9.31133580576151e-09,-0.02100081,0.05,0.079,0.00015644
COMMD10,9.34974609151167e-09,0.017218114,0.06,0.087,0.000157085
WARS,9.45905506080768e-09,-0.078059249,0.042,0.083,0.000158922
AC022706.1,9.53508100452278e-09,0.005510954,0.094,0.124,0.000160199
SERF2,9.56679436452021e-09,0.105514187,0.925,0.944,0.000160732
ANKFY1,9.75376741399609e-09,-0.018656495,0.042,0.069,0.000163873
ISCA2,9.79564382829882e-09,-0.124881551,0.047,0.103,0.000164577
TXNDC17,9.82856176794995e-09,-0.008708249,0.072,0.11,0.00016513
NABP1,9.89668761252473e-09,-0.017068246,0.047,0.077,0.000166274
SLC25A22,1.01588072218619e-08,-0.121181551,0.037,0.088,0.000170678
JADE1,1.03871576311051e-08,0.023271014,0.072,0.102,0.000174515
CROT,1.04486207686226e-08,-0.007149161,0.033,0.061,0.000175547
ANKRD17,1.05168757553072e-08,-0.01365918,0.088,0.126,0.000176694
NF1,1.0618373532821e-08,0.03998613,0.045,0.059,0.000178399
IL5RA,1.06940470925021e-08,-0.124539231,0.029,0.077,0.000179671
TCP11L2,1.10942403682468e-08,-0.112415383,0.045,0.094,0.000186394
AC139530.1,1.11111559729453e-08,-0.002159985,0.037,0.059,0.000186679
LINC00339,1.1442736537936e-08,-0.03440336,0.054,0.086,0.000192249
Z99127.4,1.1639003460884e-08,-0.060885842,0.027,0.062,0.000195547
ADPRHL2,1.16535008038332e-08,-0.024045673,0.037,0.066,0.00019579
CPOX,1.16791399471861e-08,-0.058654584,0.023,0.053,0.000196221
TTC21B,1.1739651115167e-08,-0.005965411,0.035,0.057,0.000197238
KLHL36,1.18953755166874e-08,-0.087240038,0.043,0.084,0.000199854
TMEM65,1.19846100582633e-08,-0.024618132,0.04,0.067,0.000201353
NCOA3,1.21016871620315e-08,-0.034444066,0.07,0.107,0.00020332
KHSRP,1.21471215540941e-08,-0.023658571,0.037,0.063,0.000204084
COMMD6,1.21531507622437e-08,0.05741057,0.691,0.785,0.000204185
CTNNA1,1.22846111479549e-08,-0.032232127,0.039,0.068,0.000206394
COL6A2,1.23833216390488e-08,-0.055252444,0.102,0.149,0.000208052
YEATS4,1.25051910136785e-08,0.007379548,0.062,0.087,0.0002101
KANSL1-AS1,1.25501476126356e-08,-0.004961651,0.059,0.083,0.000210855
CUX1,1.27897409039045e-08,0.073045129,0.071,0.083,0.00021488
FCF1,1.28979780318447e-08,-0.019720491,0.03,0.054,0.000216699
ARIH2OS,1.29854419801239e-08,-0.071281358,0.029,0.062,0.000218168
DNAJB2,1.30012669595773e-08,-0.101953411,0.052,0.1,0.000218434
C5orf15,1.30495100179572e-08,-0.049005604,0.031,0.065,0.000219245
ATXN1,1.31654828936545e-08,0.036917535,0.07,0.098,0.000221193
SAP30,1.31934800331558e-08,-0.095754834,0.054,0.106,0.000221664
KIAA0319L,1.3327282682778e-08,-0.03291847,0.048,0.084,0.000223912
TARDBP,1.38315269842553e-08,-0.021932364,0.076,0.116,0.000232383
MED21,1.39153263145865e-08,-0.140414564,0.038,0.092,0.000233791
BCOR,1.4354784215687e-08,-0.053704723,0.046,0.082,0.000241175
GALK2,1.44098992220345e-08,-0.015181814,0.032,0.054,0.000242101
ZNF484,1.45025595541085e-08,0.002784547,0.035,0.053,0.000243658
ARMH3,1.47265643317186e-08,0.021733315,0.043,0.06,0.000247421
TRAFD1,1.47633069789274e-08,-0.051255669,0.052,0.097,0.000248038
ZNF333,1.48109792881517e-08,-0.024653153,0.027,0.051,0.000248839
TMEM199,1.49674250099033e-08,-0.044535295,0.038,0.067,0.000251468
MRPL46,1.50303684641025e-08,0.001617906,0.042,0.068,0.000252525
GPN3,1.51526476959336e-08,-0.055218056,0.028,0.057,0.00025458
PEX13,1.53608845544969e-08,-0.009835921,0.035,0.057,0.000258078
TMEM159,1.53931235436552e-08,-0.048205491,0.05,0.087,0.00025862
EPS15L1,1.54602192491397e-08,-0.079492369,0.064,0.118,0.000259747
CCDC6,1.55182423024933e-08,-0.019384019,0.043,0.072,0.000260722
KBTBD4,1.55959058177054e-08,-0.109160917,0.039,0.085,0.000262027
KDM5D,1.57937593530341e-08,0.017829038,0.084,0.114,0.000265351
AL035530.2,1.60531899931846e-08,-0.081794718,0.039,0.084,0.00026971
RABEP2,1.62714910316259e-08,-0.088688012,0.045,0.087,0.000273377
ZNF708,1.64019119761476e-08,0.026518688,0.053,0.074,0.000275569
HDAC7,1.67573878981181e-08,-0.050581926,0.047,0.09,0.000281541
HLA-DRB1,1.67981895066767e-08,-0.362279442,0.268,0.442,0.000282226
NAA30,1.7137515687357e-08,0.005696332,0.034,0.056,0.000287927
BBS2,1.71389535933967e-08,-0.068176694,0.039,0.076,0.000287952
KDM4B,1.7196322876501e-08,-0.059994762,0.038,0.074,0.000288915
ORAI3,1.7211186645105e-08,-0.038279833,0.032,0.059,0.000289165
SLC17A5,1.72632864079162e-08,-0.028236029,0.037,0.064,0.00029004
PRR14L,1.75080348747491e-08,0.022232463,0.064,0.089,0.000294152
CEP78,1.78859242804665e-08,-0.231270275,0.156,0.282,0.000300501
MRPS17,1.79800054095258e-08,-0.039186695,0.038,0.069,0.000302082
MAD2L1BP,1.80058330777952e-08,-0.052938611,0.026,0.054,0.000302516
MPRIP,1.80160090865423e-08,0.034443714,0.057,0.073,0.000302687
KLHL21,1.80214249582911e-08,-0.081355917,0.033,0.077,0.000302778
GPATCH2,1.81715513364104e-08,0.033044537,0.044,0.06,0.0003053
DDX60L,1.82494736820615e-08,-0.095778755,0.049,0.102,0.000306609
ATG9A,1.83042038991643e-08,-0.094732838,0.027,0.068,0.000307529
ISYNA1,1.84090320003568e-08,-0.048197868,0.029,0.058,0.00030929
TSPAN5,1.85175651156135e-08,0.002652057,0.038,0.058,0.000311114
AC006369.1,1.86351479908617e-08,-0.092391828,0.031,0.067,0.000313089
TAF1B,1.86475012577723e-08,-0.049907718,0.057,0.096,0.000313297
RPL31,1.87003648964622e-08,0.287352815,0.876,0.908,0.000314185
CEMIP2,1.87044491867404e-08,0.157200749,0.098,0.099,0.000314253
LINC00342,1.87212962236431e-08,0.083212302,0.049,0.053,0.000314536
PRKCI,1.90829637907158e-08,-0.022410716,0.038,0.065,0.000320613
CIC,1.94606804900422e-08,-0.003755423,0.03,0.052,0.000326959
TESPA1,1.94629055642056e-08,-0.042644706,0.049,0.083,0.000326996
SOAT1,1.96993341178678e-08,-0.03644387,0.063,0.098,0.000330969
GALK1,1.97483244165472e-08,0.017624696,0.044,0.065,0.000331792
ANKRD26,1.97983941521721e-08,-0.082270975,0.022,0.05,0.000332633
MAPK13,1.99395403155958e-08,0.012794833,0.06,0.09,0.000335004
CMKLR1,2.00424833119859e-08,-0.068267565,0.058,0.112,0.000336734
TOGARAM1,2.01335788079444e-08,-0.109257687,0.039,0.086,0.000338264
DCUN1D1,2.0343511013924e-08,0.000846406,0.035,0.054,0.000341791
RNF20,2.05088138923799e-08,-0.038767167,0.051,0.09,0.000344569
HEATR1,2.05663562750154e-08,-0.055256171,0.041,0.076,0.000345535
LRCH1,2.07178012064841e-08,-0.060762477,0.03,0.064,0.00034808
PCBP4,2.07575810518195e-08,-0.085268895,0.048,0.1,0.000348748
GIGYF2,2.08464768495723e-08,-0.029075726,0.058,0.096,0.000350242
RANBP3,2.08911794361065e-08,-0.104664048,0.041,0.091,0.000350993
LLGL1,2.1115048219613e-08,-0.054190467,0.023,0.051,0.000354754
ZFP14,2.11361575417141e-08,-0.000774753,0.032,0.05,0.000355109
STRADA,2.11679475035107e-08,-0.024105274,0.034,0.058,0.000355643
GNL2,2.12913460518682e-08,-0.07400971,0.053,0.097,0.000357716
S100A10,2.12985342923777e-08,-0.132152797,0.709,0.824,0.000357837
ZBTB2,2.13771820394266e-08,-0.025010436,0.043,0.072,0.000359158
WDFY2,2.13845797887992e-08,-0.075451795,0.033,0.068,0.000359282
TUBGCP6,2.15818053927078e-08,-0.066569471,0.037,0.077,0.000362596
DDX55,2.21599542300197e-08,-0.04061374,0.038,0.071,0.000372309
PIEZO1,2.21932331132117e-08,0.00664601,0.061,0.088,0.000372869
BIRC3,2.22224848441942e-08,-0.025623888,0.042,0.069,0.00037336
TMEM106B,2.24629803759525e-08,-0.047145401,0.063,0.104,0.000377401
CD69,2.25127199383491e-08,-0.155602286,0.406,0.529,0.000378236
SNTB1,2.2710865018835e-08,-0.049974711,0.055,0.095,0.000381565
DYRK4,2.31848590018455e-08,-0.004348969,0.044,0.066,0.000389529
RFK,2.32918048778839e-08,-0.015768219,0.037,0.059,0.000391326
INTS6L,2.35964310357709e-08,-0.07998432,0.035,0.081,0.000396444
GABPA,2.36184800211656e-08,-0.11684137,0.042,0.093,0.000396814
ZNF593,2.38826502271168e-08,0.027915977,0.046,0.064,0.000401252
HEMK1,2.39176602998236e-08,-0.075114388,0.033,0.068,0.000401841
OBI1,2.41454192631759e-08,-0.049902456,0.031,0.068,0.000405667
GCHFR,2.41967794569815e-08,0.014963927,0.061,0.077,0.00040653
NQO2,2.42326444725328e-08,-0.082906428,0.043,0.085,0.000407133
NFIL3,2.47325079612236e-08,-0.000808021,0.051,0.082,0.000415531
TRMT2B,2.4884773881958e-08,-0.056159687,0.037,0.068,0.000418089
MALSU1,2.49224077757943e-08,-0.005890614,0.056,0.083,0.000418721
GOLGA3,2.49508437832933e-08,-0.063686613,0.063,0.106,0.000419199
MRPS28,2.57711394425105e-08,-0.057907517,0.033,0.064,0.000432981
GPX7,2.60816759295294e-08,-0.010986553,0.035,0.058,0.000438198
TOM1,2.63175387146784e-08,-0.041619859,0.051,0.089,0.000442161
NPEPL1,2.63342725751807e-08,-0.067709331,0.031,0.063,0.000442442
MAVS,2.6681162060953e-08,-0.003699681,0.039,0.065,0.00044827
TOPORS,2.67459511457657e-08,-0.047458725,0.069,0.111,0.000449359
CTNNBIP1,2.68129416193626e-08,0.009827297,0.041,0.058,0.000450484
ZNF506,2.69800972605631e-08,0.016972998,0.056,0.075,0.000453293
CAMKMT,2.70632947260906e-08,-0.019459167,0.035,0.058,0.00045469
RNF144A,2.7393258239153e-08,0.089664205,0.052,0.05,0.000460234
REXO4,2.74858766842307e-08,0.040771238,0.06,0.077,0.00046179
LINC01003,2.75009784832308e-08,-0.028007477,0.044,0.071,0.000462044
TRMO,2.83676893630607e-08,-0.040604179,0.042,0.073,0.000476606
CNOT3,2.84965820360448e-08,-0.092276119,0.054,0.102,0.000478771
ARL3,2.86870063303746e-08,-0.0194741,0.03,0.052,0.00048197
RANBP6,2.87590809412394e-08,-0.008038033,0.051,0.075,0.000483181
FURIN,2.88011410454742e-08,-0.098150964,0.025,0.064,0.000483888
UBB,2.88174520900705e-08,-0.271680691,0.72,0.884,0.000484162
TRIM52,2.91214011757569e-08,-0.09762684,0.048,0.097,0.000489269
TMEM62,2.9215574256777e-08,-0.024861278,0.041,0.071,0.000490851
EMP3,2.94677775823097e-08,-0.198943934,0.741,0.875,0.000495088
TGIF2,2.95804714940898e-08,-0.065931362,0.028,0.06,0.000496982
TMED1,2.96524992501608e-08,0.020968708,0.041,0.056,0.000498192
SENP5,2.96803115591982e-08,0.037231506,0.062,0.076,0.000498659
CCP110,2.97991160106193e-08,-0.03849728,0.029,0.055,0.000500655
ATP5MG,2.99599015073802e-08,0.038165499,0.752,0.852,0.000503356
NAGPA,3.01711167735563e-08,-0.022028233,0.051,0.081,0.000506905
TAPT1,3.02639220213911e-08,-0.075774781,0.028,0.065,0.000508464
ABRAXAS2,3.02853437926092e-08,-0.082323852,0.031,0.067,0.000508824
MSH6,3.08468384868709e-08,-0.031139238,0.037,0.064,0.000518258
GMEB1,3.08760970921574e-08,-0.108923387,0.041,0.086,0.000518749
VPS8,3.09020843582325e-08,-0.028406082,0.035,0.064,0.000519186
SLC25A51,3.09600726578948e-08,-0.003596242,0.036,0.055,0.00052016
SEC24D,3.15003638311713e-08,-0.046475572,0.042,0.08,0.000529238
SNX11,3.19607781501674e-08,-0.092956845,0.027,0.068,0.000536973
TSR1,3.19660361679052e-08,-0.091402843,0.039,0.081,0.000537061
ATG10,3.20589650388082e-08,-0.016286245,0.048,0.073,0.000538623
ZNF44,3.31414605108353e-08,-0.040322235,0.029,0.053,0.00055681
PPP1R9B,3.32037363623913e-08,0.076224692,0.051,0.061,0.000557856
COQ6,3.33429178954389e-08,-0.109591459,0.025,0.066,0.000560194
ZNF92,3.42893106460668e-08,-0.016006461,0.045,0.069,0.000576095
TBC1D31,3.44949410019137e-08,-0.021923634,0.029,0.053,0.00057955
UBL7-AS1,3.45112846434279e-08,0.036880329,0.046,0.06,0.000579824
ZNF692,3.47486103415277e-08,-0.115125619,0.028,0.072,0.000583811
GPR137,3.52500284287283e-08,-0.00819012,0.04,0.063,0.000592236
BX284668.6,3.53639810524408e-08,-0.109774211,0.016,0.052,0.00059415
EIF4EBP1,3.54522440012824e-08,-0.032628456,0.036,0.063,0.000595633
C3orf38,3.5565439649254e-08,-0.026887157,0.04,0.073,0.000597535
EYA3,3.62258888107707e-08,-0.01307896,0.032,0.053,0.000608631
GMEB2,3.65560139093694e-08,-0.044431921,0.027,0.053,0.000614178
AKT1S1,3.66685382017408e-08,-0.061959014,0.026,0.055,0.000616068
TMCC3,3.72821001124937e-08,-0.078281791,0.041,0.082,0.000626377
DLEU1,3.78205619499005e-08,-0.003357699,0.033,0.052,0.000635423
TMEM204,3.79632564275125e-08,-0.09976543,0.026,0.062,0.000637821
FAM126B,3.79683211187398e-08,-0.039314862,0.04,0.07,0.000637906
SNUPN,3.8263935595399e-08,-0.042180635,0.039,0.071,0.000642872
YIPF1,3.85801891389787e-08,-0.030015974,0.032,0.057,0.000648186
C12orf57,3.88780871128819e-08,0.067572156,0.712,0.789,0.000653191
EEF1AKMT2,3.90303790017559e-08,0.010513988,0.054,0.075,0.000655749
BAHD1,3.9294182587202e-08,-0.115287196,0.03,0.072,0.000660182
SMG7,3.95216482337113e-08,-0.03953527,0.075,0.116,0.000664003
PCCB,3.95740046093804e-08,-0.070221064,0.035,0.072,0.000664883
MUL1,3.96942713602789e-08,-0.037597181,0.034,0.062,0.000666903
C12orf43,4.09982194514646e-08,-0.048962641,0.033,0.064,0.000688811
KLF11,4.13277079062167e-08,0.008426933,0.035,0.053,0.000694347
EXOSC3,4.17517281868923e-08,-0.015604181,0.035,0.057,0.000701471
MSH3,4.18496400222225e-08,-0.042516006,0.043,0.076,0.000703116
TXNIP,4.19992630734086e-08,-0.140830743,0.813,0.896,0.00070563
SBK1,4.20403711671996e-08,-0.129769897,0.089,0.157,0.00070632
LMTK2,4.21503455637528e-08,0.005707902,0.04,0.06,0.000708168
ZDHHC20,4.28251280358327e-08,-0.002467993,0.065,0.095,0.000719505
AVL9,4.30850203798926e-08,0.075286531,0.052,0.059,0.000723871
PUS7L,4.35674858438927e-08,-0.038546339,0.065,0.102,0.000731977
TBC1D15,4.36652134335946e-08,-0.055327016,0.028,0.055,0.000733619
SIRT6,4.36749304166926e-08,-0.014797158,0.027,0.052,0.000733783
ANAPC2,4.36931457480555e-08,-0.150899644,0.029,0.079,0.000734089
SUSD6,4.40746220385189e-08,-0.017917511,0.046,0.073,0.000740498
FAM169A,4.42650114372307e-08,-0.033705694,0.053,0.087,0.000743696
DNAJC24,4.43866996162e-08,0.009257362,0.034,0.05,0.000745741
HOOK2,4.50799373454616e-08,0.007375185,0.047,0.065,0.000757388
ZNF121,4.53893023591086e-08,-0.024585294,0.037,0.065,0.000762586
NOM1,4.54433176623636e-08,-0.003031009,0.036,0.055,0.000763493
POLR3K,4.56884370277505e-08,-0.079214241,0.034,0.069,0.000767611
DDX59,4.57490448688011e-08,-0.057512869,0.047,0.083,0.00076863
MCOLN2,4.65552069185064e-08,-0.074842458,0.048,0.088,0.000782174
INTS9,4.71960661568377e-08,-0.046838877,0.028,0.057,0.000792941
APIP,4.74621898964593e-08,-0.08637129,0.029,0.066,0.000797412
LRRC8A,4.7984379302502e-08,-0.039636561,0.062,0.105,0.000806186
PSMG4,4.81043700704756e-08,-0.026280246,0.063,0.1,0.000808202
ALG6,4.88060677989752e-08,0.036465243,0.041,0.053,0.000819991
ZADH2,4.91430087695875e-08,-0.040854956,0.039,0.076,0.000825652
TAF1C,4.95077118876106e-08,-0.111078277,0.023,0.064,0.000831779
MFN2,4.96602170391339e-08,-0.071377969,0.029,0.069,0.000834341
MSANTD3,4.97011986578947e-08,-0.043097153,0.028,0.056,0.00083503
THEM6,4.9737097211937e-08,-0.050142254,0.032,0.064,0.000835633
MDP1,4.97547234198643e-08,-0.017135408,0.047,0.073,0.000835929
EXOSC5,5.03088159098763e-08,-0.017541826,0.038,0.061,0.000845238
MED12,5.03854154423414e-08,-0.036995212,0.033,0.059,0.000846525
LARP1,5.08188116164352e-08,-0.065545233,0.046,0.091,0.000853807
RICTOR,5.11123310819831e-08,-0.063297796,0.087,0.139,0.000858738
ANKRD52,5.14871687699991e-08,-0.04490472,0.029,0.059,0.000865036
CEP290,5.16978490566218e-08,0.037607926,0.061,0.087,0.000868576
HINT3,5.19943311403387e-08,0.018135944,0.037,0.052,0.000873557
ZNF318,5.32321344965926e-08,-0.029242933,0.045,0.078,0.000894353
PRPF39,5.32552059447008e-08,-0.112631656,0.029,0.076,0.000894741
CNOT6,5.33427050056122e-08,-0.127546836,0.027,0.068,0.000896211
NR2C2,5.38447153316696e-08,-0.029982562,0.063,0.101,0.000904645
WDR75,5.45055829329908e-08,-0.020722573,0.042,0.068,0.000915748
SELL,5.45096562941851e-08,-0.052112859,0.285,0.367,0.000915817
TYSND1,5.51046328497309e-08,-0.087136699,0.035,0.076,0.000925813
PXK,5.52038795115135e-08,-0.045518725,0.047,0.08,0.00092748
GOT1,5.52662845109827e-08,-0.068423322,0.026,0.059,0.000928529
MRS2,5.53672111176559e-08,0.033616468,0.047,0.058,0.000930225
SENP1,5.59288602070351e-08,-0.039093812,0.028,0.054,0.000939661
NUP188,5.6453949821934e-08,-0.06969456,0.027,0.063,0.000948483
COG5,5.66239046974778e-08,-0.008131408,0.088,0.128,0.000951338
RBBP5,5.72830230904746e-08,-0.019147625,0.049,0.077,0.000962412
NFKBIA,5.80741376637787e-08,0.0214041,0.604,0.706,0.000975704
PAFAH2,5.81515066140582e-08,-0.102829898,0.042,0.093,0.000977003
GPATCH2L,5.84833519741964e-08,0.061803615,0.054,0.062,0.000982579
PIGP,5.91664084129106e-08,0.017495962,0.044,0.063,0.000994055
ALG1,5.93074464514151e-08,-0.07175658,0.037,0.076,0.000996424
AK6,6.00000158894637e-08,-0.06654699,0.031,0.063,0.00100806
SPAST,6.0029219520275e-08,-0.072699431,0.037,0.079,0.001008551
POLR1E,6.05020764604139e-08,-0.001853616,0.045,0.068,0.001016495
NISCH,6.11213320600912e-08,-0.011462828,0.057,0.087,0.001026899
AC093323.1,6.13642953956016e-08,-0.044442635,0.058,0.093,0.001030982
ZBTB7B,6.16946138287336e-08,-0.020873711,0.031,0.054,0.001036531
PITRM1,6.21315105257115e-08,-0.058487902,0.038,0.073,0.001043872
ANKRD27,6.21369431602975e-08,-0.097157776,0.036,0.082,0.001043963
HEATR5B,6.25075017721203e-08,-0.023598873,0.044,0.078,0.001050189
ITPRIP,6.28066554531789e-08,-0.080438631,0.059,0.108,0.001055215
RAB40C,6.334545348978e-08,-0.110140311,0.014,0.051,0.001064267
SHMT1,6.40128906371396e-08,-0.113184057,0.022,0.064,0.001075481
MTHFD2,6.41253734845043e-08,-0.076018819,0.041,0.081,0.00107737
TYMP,6.4302348082867e-08,0.017088193,0.065,0.089,0.001080344
HS3ST3B1,6.44365431396917e-08,-0.089173357,0.024,0.063,0.001082598
RPRD1A,6.46210463581331e-08,0.015285029,0.044,0.065,0.001085698
TFRC,6.50666010306581e-08,-0.045014606,0.038,0.068,0.001093184
SLC5A3,6.50806048927019e-08,-0.097674332,0.032,0.076,0.001093419
TIGAR,6.51267318698892e-08,-0.043308074,0.031,0.063,0.001094194
ATRN,6.69436103405166e-08,-0.044278157,0.024,0.051,0.00112472
FBXL4,6.70563055543343e-08,-0.074767288,0.038,0.072,0.001126613
RLIM,6.71570713951748e-08,-0.005205459,0.042,0.066,0.001128306
ADNP2,6.93817449977846e-08,0.001256624,0.031,0.054,0.001165683
NSUN3,6.94621989687067e-08,-0.045912036,0.029,0.058,0.001167034
MDC1,6.95766604858837e-08,-0.046003166,0.029,0.059,0.001168957
RRP9,6.96318139667082e-08,-0.044331816,0.026,0.053,0.001169884
RCC1L,6.99937016656319e-08,-0.113568823,0.041,0.09,0.001175964
AC079781.5,7.08383793018876e-08,-0.029830262,0.051,0.082,0.001190156
INTS4,7.12047179205752e-08,-0.053716355,0.037,0.076,0.00119631
IPO8,7.20748096817723e-08,-0.052645007,0.047,0.083,0.001210929
EMC1,7.31813446608485e-08,-0.103601032,0.031,0.071,0.00122952
NMUR1,7.35493824532086e-08,-0.02736409,0.073,0.114,0.001235703
LIN54,7.39984419026119e-08,0.002151777,0.043,0.067,0.001243248
TEX261,7.53925960644903e-08,-0.101855619,0.029,0.069,0.001266671
